,rain,tmax,tmin
1995-10-07 13:00:00,6.7,10.6,7.9
1995-10-08 13:00:00,27.4,10.5,7.9
1995-10-09 13:00:00,0.0,12.5,3.6
1995-10-10 13:00:00,0.0,13.4,3.5
1995-10-11 13:00:00,42.3,10.3,3.7
1995-10-12 13:00:00,1.4,10.0,2.9
1995-10-13 13:00:00,1.5,12.3,2.3
1995-10-14 13:00:00,23.6,10.8,2.5
1995-10-15 13:00:00,23.9,8.0,2.9
1995-10-16 13:00:00,17.7,9.4,4.7
1995-10-17 13:00:00,2.3,10.4,4.0
1995-10-18 13:00:00,30.5,10.1,5.7
1995-10-19 13:00:00,0.0,12.8,2.6
1995-10-20 13:00:00,58.8,8.5,3.5
1995-10-21 13:00:00,2.7,11.8,3.8
1995-10-22 13:00:00,4.7,10.2,5.0
1995-10-23 13:00:00,0.0,14.2,6.2
1995-10-24 13:00:00,0.0,13.7,5.0
1995-10-25 13:00:00,0.0,14.2,5.7
1995-10-26 13:00:00,7.3,12.5,7.4
1995-10-27 13:00:00,1.7,14.1,6.9
1995-10-28 13:00:00,1.9,12.4,3.6
1995-10-29 13:00:00,21.7,14.5,4.5
1995-10-30 13:00:00,65.9,10.3,6.3
1995-10-31 13:00:00,1.2,14.3,6.7
1995-11-01 13:00:00,0.0,12.4,3.3
1995-11-02 13:00:00,0.0,16.0,4.2
1995-11-03 13:00:00,3.3,12.5,4.6
1995-11-04 13:00:00,10.0,11.1,6.5
1995-11-05 13:00:00,0.0,11.6,7.3
1995-11-06 13:00:00,0.0,12.7,3.1
1995-11-07 13:00:00,0.0,16.7,5.1
1995-11-08 13:00:00,5.9,13.4,6.6
1995-11-09 13:00:00,4.1,17.7,9.7
1995-11-10 13:00:00,26.8,11.7,9.9
1995-11-11 13:00:00,20.9,10.2,8.7
1995-11-12 13:00:00,1.8,13.5,5.1
1995-11-13 13:00:00,3.9,13.0,6.5
1995-11-14 13:00:00,0.0,16.0,6.3
1995-11-15 13:00:00,0.0,15.0,6.9
1995-11-16 13:00:00,1.5,14.2,8.2
1995-11-17 13:00:00,0.0,13.4,8.7
1995-11-18 13:00:00,61.2,9.9,5.8
1995-11-19 13:00:00,2.5,9.0,5.9
1995-11-20 13:00:00,1.7,8.7,2.4
1995-11-21 13:00:00,0.0,11.3,4.8
1995-11-22 13:00:00,0.0,13.6,3.3
1995-11-23 13:00:00,0.0,13.2,5.0
1995-11-24 13:00:00,1.2,15.5,7.1
1995-11-25 13:00:00,20.4,12.0,8.3
1995-11-26 13:00:00,0.0,10.6,6.2
1995-11-27 13:00:00,0.0,11.6,2.7
1995-11-28 13:00:00,0.0,12.5,3.4
1995-11-29 13:00:00,4.4,11.6,5.8
1995-11-30 13:00:00,23.1,12.1,7.7
1995-12-01 13:00:00,40.3,16.5,8.7
1995-12-02 13:00:00,2.9,13.1,10.8
1995-12-03 13:00:00,11.6,14.6,7.9
1995-12-04 13:00:00,28.2,13.0,9.6
1995-12-05 13:00:00,27.8,12.0,10.5
1995-12-06 13:00:00,35.1,15.7,8.4
1995-12-07 13:00:00,37.1,15.4,9.9
1995-12-08 13:00:00,4.5,10.4,10.6
1995-12-09 13:00:00,0.0,15.3,5.4
1995-12-10 13:00:00,1.6,13.6,6.8
1995-12-11 13:00:00,73.2,11.4,8.8
1995-12-12 13:00:00,64.3,12.5,8.6
1995-12-13 13:00:00,0.0,13.8,10.2
1995-12-14 13:00:00,19.2,12.1,7.4
1995-12-15 13:00:00,5.0,15.3,6.8
1995-12-16 13:00:00,52.7,13.6,8.3
1995-12-17 13:00:00,4.8,13.8,6.7
1995-12-18 13:00:00,0.0,14.4,3.5
1995-12-19 13:00:00,0.0,17.9,4.2
1995-12-20 13:00:00,26.7,19.2,10.1
1995-12-21 13:00:00,49.2,16.4,13.0
1995-12-22 13:00:00,6.4,17.2,14.0
1995-12-23 13:00:00,35.2,15.4,12.1
1995-12-24 13:00:00,3.5,13.7,10.7
1995-12-25 13:00:00,10.4,10.9,6.4
1995-12-26 13:00:00,7.1,14.8,4.4
1995-12-27 13:00:00,36.3,12.2,8.0
1995-12-28 13:00:00,21.9,12.8,9.4
1995-12-29 13:00:00,17.5,10.4,6.3
1995-12-30 13:00:00,5.3,13.4,6.7
1995-12-31 13:00:00,0.0,17.9,6.6
1996-01-01 13:00:00,0.0,15.8,6.7
1996-01-02 13:00:00,2.0,15.0,7.9
1996-01-03 13:00:00,49.4,14.1,11.5
1996-01-04 13:00:00,2.0,18.4,12.0
1996-01-05 13:00:00,5.4,16.2,12.2
1996-01-06 13:00:00,0.0,19.6,13.0
1996-01-07 13:00:00,0.0,20.1,11.9
1996-01-08 13:00:00,0.0,19.2,11.8
1996-01-09 13:00:00,0.0,18.4,12.7
1996-01-10 13:00:00,0.0,19.7,12.7
1996-01-11 13:00:00,1.3,20.9,12.5
1996-01-12 13:00:00,52.4,16.1,13.3
1996-01-13 13:00:00,1.9,19.1,13.3
1996-01-14 13:00:00,1.4,22.5,12.7
1996-01-15 13:00:00,0.0,23.8,11.4
1996-01-16 13:00:00,4.8,15.4,10.6
1996-01-17 13:00:00,0.0,17.6,10.0
1996-01-18 13:00:00,0.0,19.8,6.9
1996-01-19 13:00:00,0.0,20.0,8.9
1996-01-20 13:00:00,0.0,19.6,11.8
1996-01-21 13:00:00,28.1,19.0,11.5
1996-01-22 13:00:00,96.6,15.8,14.5
1996-01-23 13:00:00,7.3,14.7,8.4
1996-01-24 13:00:00,0.0,19.6,7.8
1996-01-25 13:00:00,0.0,21.0,8.8
1996-01-26 13:00:00,0.0,21.8,8.8
1996-01-27 13:00:00,0.0,21.7,9.5
1996-01-28 13:00:00,0.0,22.1,10.0
1996-01-29 13:00:00,1.1,21.9,10.8
1996-01-30 13:00:00,59.3,16.5,12.0
1996-01-31 13:00:00,0.0,20.4,11.4
1996-02-01 13:00:00,6.1,20.2,13.1
1996-02-02 13:00:00,25.4,16.6,14.1
1996-02-03 13:00:00,51.5,15.3,11.2
1996-02-04 13:00:00,16.8,13.6,9.5
1996-02-05 13:00:00,21.5,14.2,8.4
1996-02-06 13:00:00,0.0,17.3,8.9
1996-02-07 13:00:00,0.0,17.6,7.0
1996-02-08 13:00:00,0.0,21.6,7.9
1996-02-09 13:00:00,0.0,20.2,10.9
1996-02-10 13:00:00,0.0,17.7,11.4
1996-02-11 13:00:00,22.4,19.9,13.7
1996-02-12 13:00:00,11.2,15.6,12.8
1996-02-13 13:00:00,14.6,19.1,11.6
1996-02-14 13:00:00,0.0,19.7,10.8
1996-02-15 13:00:00,0.0,19.3,9.0
1996-02-16 13:00:00,0.0,18.8,9.8
1996-02-17 13:00:00,26.4,17.4,7.4
1996-02-18 13:00:00,4.8,17.3,10.8
1996-02-19 13:00:00,0.0,16.2,10.7
1996-02-20 13:00:00,0.0,15.3,8.5
1996-02-21 13:00:00,0.0,16.9,5.3
1996-02-22 13:00:00,0.0,16.8,5.8
1996-02-23 13:00:00,0.0,16.6,6.5
1996-02-24 13:00:00,0.0,17.8,7.0
1996-02-25 13:00:00,0.0,18.8,7.5
1996-02-26 13:00:00,0.0,19.6,9.0
1996-02-27 13:00:00,1.0,18.7,10.7
1996-02-28 13:00:00,2.6,17.3,12.7
1996-02-29 13:00:00,65.4,18.8,12.5
1996-03-01 13:00:00,63.2,15.8,14.3
1996-03-02 13:00:00,0.0,18.1,10.7
1996-03-03 13:00:00,0.0,19.7,9.2
1996-03-04 13:00:00,0.0,17.1,8.0
1996-03-05 13:00:00,0.0,19.2,7.1
1996-03-06 13:00:00,0.0,20.2,8.7
1996-03-07 13:00:00,0.0,18.5,10.4
1996-03-08 13:00:00,25.5,15.3,11.8
1996-03-09 13:00:00,2.9,15.0,11.7
1996-03-10 13:00:00,0.0,15.0,10.4
1996-03-11 13:00:00,0.0,17.7,5.8
1996-03-12 13:00:00,1.1,17.8,7.2
1996-03-13 13:00:00,6.8,14.3,7.7
1996-03-14 13:00:00,19.7,12.7,11.2
1996-03-15 13:00:00,0.0,12.8,6.4
1996-03-16 13:00:00,12.7,10.1,5.3
1996-03-17 12:00:00,22.4,13.7,6.6
1996-03-18 12:00:00,17.2,12.1,10.0
1996-03-19 12:00:00,1.0,16.1,9.1
1996-03-20 12:00:00,0.0,14.6,8.3
1996-03-21 12:00:00,23.0,14.7,10.8
1996-03-22 12:00:00,1.3,14.3,10.7
1996-03-23 12:00:00,0.0,14.2,9.9
1996-03-24 12:00:00,0.0,15.4,6.9
1996-03-25 12:00:00,0.0,16.8,6.7
1996-03-26 12:00:00,0.0,17.5,7.9
1996-03-27 12:00:00,1.0,17.3,8.6
1996-03-28 12:00:00,3.1,12.3,9.1
1996-03-29 12:00:00,0.0,16.3,8.5
1996-03-30 12:00:00,0.0,16.5,10.8
1996-03-31 12:00:00,0.0,18.6,9.1
1996-04-01 12:00:00,28.5,14.4,10.1
1996-04-02 12:00:00,41.7,12.6,8.5
1996-04-03 12:00:00,32.0,8.4,5.9
1996-04-04 12:00:00,35.4,9.1,3.5
1996-04-05 12:00:00,6.4,11.2,4.4
1996-04-06 12:00:00,0.0,12.7,6.1
1996-04-07 12:00:00,0.0,14.1,5.9
1996-04-08 12:00:00,7.5,12.4,7.0
1996-04-09 12:00:00,16.5,14.1,8.2
1996-04-10 12:00:00,2.5,13.6,7.9
1996-04-11 12:00:00,0.0,13.4,8.1
1996-04-12 12:00:00,2.4,15.2,8.5
1996-04-13 12:00:00,32.6,16.9,11.3
1996-04-14 12:00:00,57.7,13.6,11.5
1996-04-15 12:00:00,34.6,11.8,11.9
1996-04-16 12:00:00,10.8,11.7,9.7
1996-04-17 12:00:00,0.0,13.5,10.3
1996-04-18 12:00:00,0.0,15.8,8.7
1996-04-19 12:00:00,8.7,14.1,8.9
1996-04-20 12:00:00,0.0,14.4,11.2
1996-04-21 12:00:00,0.0,17.5,9.5
1996-04-22 12:00:00,0.0,16.4,6.8
1996-04-23 12:00:00,0.0,15.2,8.2
1996-04-24 12:00:00,0.0,15.3,7.1
1996-04-25 12:00:00,12.2,14.7,7.3
1996-04-26 12:00:00,29.6,12.9,8.9
1996-04-27 12:00:00,39.8,14.1,11.0
1996-04-28 12:00:00,0.0,12.3,9.3
1996-04-29 12:00:00,0.0,13.5,6.4
1996-04-30 12:00:00,8.3,15.2,4.7
1996-05-01 12:00:00,2.8,12.2,4.4
1996-05-02 12:00:00,9.7,13.1,5.6
1996-05-03 12:00:00,0.0,13.7,8.0
1996-05-04 12:00:00,0.0,13.0,5.6
1996-05-05 12:00:00,0.0,15.2,6.5
1996-05-06 12:00:00,0.0,12.3,7.7
1996-05-07 12:00:00,2.7,12.6,7.9
1996-05-08 12:00:00,0.0,9.4,7.8
1996-05-09 12:00:00,1.8,10.0,3.4
1996-05-10 12:00:00,16.0,11.6,4.1
1996-05-11 12:00:00,22.4,13.0,10.0
1996-05-12 12:00:00,1.1,9.6,6.0
1996-05-13 12:00:00,9.6,8.3,3.8
1996-05-14 12:00:00,2.3,10.6,4.3
1996-05-15 12:00:00,33.0,11.4,4.1
1996-05-16 12:00:00,0.0,9.9,6.8
1996-05-17 12:00:00,0.0,10.1,3.1
1996-05-18 12:00:00,0.0,12.6,5.1
1996-05-19 12:00:00,5.3,10.6,5.1
1996-05-20 12:00:00,1.5,11.6,6.7
1996-05-21 12:00:00,6.3,12.3,9.7
1996-05-22 12:00:00,0.0,14.8,6.0
1996-05-23 12:00:00,15.6,10.2,4.2
1996-05-24 12:00:00,33.0,9.9,6.1
1996-05-25 12:00:00,10.0,6.3,4.0
1996-05-26 12:00:00,4.2,9.2,0.8
1996-05-27 12:00:00,0.0,12.5,2.4
1996-05-28 12:00:00,21.6,9.6,3.9
1996-05-29 12:00:00,20.8,9.4,5.9
1996-05-30 12:00:00,20.3,7.7,5.4
1996-05-31 12:00:00,36.4,9.2,4.3
1996-06-01 12:00:00,0.0,9.2,2.1
1996-06-02 12:00:00,5.6,7.3,0.4
1996-06-03 12:00:00,29.8,8.1,2.4
1996-06-04 12:00:00,14.1,11.2,7.7
1996-06-05 12:00:00,35.2,9.9,9.1
1996-06-06 12:00:00,32.3,10.4,2.9
1996-06-07 12:00:00,33.9,10.3,5.0
1996-06-08 12:00:00,37.0,10.4,8.8
1996-06-09 12:00:00,23.3,8.8,5.8
1996-06-10 12:00:00,12.5,4.9,1.5
1996-06-11 12:00:00,0.0,3.4,0.5
1996-06-12 12:00:00,0.0,5.5,0.2
1996-06-13 12:00:00,0.0,8.7,0.7
1996-06-14 12:00:00,4.0,7.2,1.6
1996-06-15 12:00:00,21.4,6.7,2.3
1996-06-16 12:00:00,3.9,5.3,0.4
1996-06-17 12:00:00,0.0,8.0,0.8
1996-06-18 12:00:00,0.0,6.6,3.1
1996-06-19 12:00:00,0.0,9.6,3.9
1996-06-20 12:00:00,0.0,11.4,6.2
1996-06-21 12:00:00,1.5,11.7,6.7
1996-06-22 12:00:00,0.0,11.5,7.5
1996-06-23 12:00:00,0.0,9.1,7.2
1996-06-24 12:00:00,6.5,9.9,7.0
1996-06-25 12:00:00,4.5,9.3,5.5
1996-06-26 12:00:00,13.7,7.7,3.8
1996-06-27 12:00:00,9.1,6.8,4.6
1996-06-28 12:00:00,8.0,5.4,3.8
1996-06-29 12:00:00,18.9,6.8,2.5
1996-06-30 12:00:00,8.5,5.2,1.4
1996-07-01 12:00:00,7.9,3.3,0.9
1996-07-02 12:00:00,0.0,5.1,-0.7
1996-07-03 12:00:00,0.0,6.0,-0.6
1996-07-04 12:00:00,0.0,8.1,0.9
1996-07-05 12:00:00,0.0,7.0,1.0
1996-07-06 12:00:00,0.0,7.1,2.3
1996-07-07 12:00:00,0.0,7.0,2.1
1996-07-08 12:00:00,0.0,6.8,2.9
1996-07-09 12:00:00,0.0,9.6,4.0
1996-07-10 12:00:00,0.0,12.2,4.1
1996-07-11 12:00:00,0.0,11.3,5.2
1996-07-12 12:00:00,0.0,10.8,3.0
1996-07-13 12:00:00,1.0,9.3,3.2
1996-07-14 12:00:00,0.0,11.1,3.4
1996-07-15 12:00:00,2.8,10.6,5.2
1996-07-16 12:00:00,8.1,10.4,5.7
1996-07-17 12:00:00,13.3,8.6,6.4
1996-07-18 12:00:00,2.1,9.6,7.3
1996-07-19 12:00:00,8.8,8.5,5.6
1996-07-20 12:00:00,0.0,9.6,6.3
1996-07-21 12:00:00,7.6,8.6,6.9
1996-07-22 12:00:00,0.0,10.6,6.3
1996-07-23 12:00:00,4.1,10.9,4.5
1996-07-24 12:00:00,22.6,7.4,4.8
1996-07-25 12:00:00,3.8,6.9,5.3
1996-07-26 12:00:00,0.0,10.5,3.0
1996-07-27 12:00:00,0.0,8.4,3.1
1996-07-28 12:00:00,2.4,8.0,2.7
1996-07-29 12:00:00,5.7,9.6,4.0
1996-07-30 12:00:00,0.0,12.2,2.1
1996-07-31 12:00:00,0.0,8.1,1.5
1996-08-01 12:00:00,0.0,9.3,2.6
1996-08-02 12:00:00,20.5,9.3,6.0
1996-08-03 12:00:00,15.5,10.8,3.1
1996-08-04 12:00:00,23.4,8.5,5.9
1996-08-05 12:00:00,19.1,9.4,5.2
1996-08-06 12:00:00,7.5,6.6,4.4
1996-08-07 12:00:00,3.8,9.6,3.1
1996-08-08 12:00:00,6.2,8.0,5.0
1996-08-09 12:00:00,0.0,11.2,3.1
1996-08-10 12:00:00,0.0,9.7,2.1
1996-08-11 12:00:00,0.0,12.6,2.7
1996-08-12 12:00:00,17.2,9.8,0.9
1996-08-13 12:00:00,1.1,10.0,3.2
1996-08-14 12:00:00,20.2,8.2,2.5
1996-08-15 12:00:00,1.9,9.3,2.2
1996-08-16 12:00:00,0.0,10.6,3.1
1996-08-17 12:00:00,0.0,9.4,2.2
1996-08-18 12:00:00,2.3,9.8,3.0
1996-08-19 12:00:00,2.5,10.3,4.0
1996-08-20 12:00:00,15.0,8.9,4.7
1996-08-21 12:00:00,0.0,6.7,4.2
1996-08-22 12:00:00,0.0,8.4,-0.2
1996-08-23 12:00:00,4.2,10.3,0.0
1996-08-24 12:00:00,4.7,8.2,3.3
1996-08-25 12:00:00,3.6,9.0,5.1
1996-08-26 12:00:00,18.5,9.3,3.9
1996-08-27 12:00:00,36.1,6.2,5.0
1996-08-28 12:00:00,1.8,8.8,2.2
1996-08-29 12:00:00,0.0,7.0,1.2
1996-08-30 12:00:00,10.6,6.5,-1.0
1996-08-31 12:00:00,3.4,7.7,0.2
1996-09-01 12:00:00,0.0,12.4,4.3
1996-09-02 12:00:00,0.0,11.8,4.3
1996-09-03 12:00:00,9.1,10.6,4.3
1996-09-04 12:00:00,0.0,13.2,7.9
1996-09-05 12:00:00,20.5,10.4,6.5
1996-09-06 12:00:00,6.5,9.3,8.3
1996-09-07 12:00:00,34.0,8.8,7.8
1996-09-08 12:00:00,24.2,8.0,5.2
1996-09-09 12:00:00,33.6,7.1,4.9
1996-09-10 12:00:00,1.4,7.9,2.9
1996-09-11 12:00:00,0.0,12.4,2.1
1996-09-12 12:00:00,0.0,14.0,2.9
1996-09-13 12:00:00,16.0,10.4,8.1
1996-09-14 12:00:00,20.6,10.4,4.5
1996-09-15 12:00:00,19.1,9.6,3.4
1996-09-16 12:00:00,16.2,11.5,4.9
1996-09-17 12:00:00,11.0,13.7,7.1
1996-09-18 12:00:00,1.7,13.6,8.6
1996-09-19 12:00:00,0.0,12.9,4.2
1996-09-20 12:00:00,0.0,13.2,3.8
1996-09-21 12:00:00,0.0,15.1,5.2
1996-09-22 12:00:00,0.0,14.1,6.6
1996-09-23 12:00:00,0.0,14.7,10.0
1996-09-24 12:00:00,0.0,15.1,10.1
1996-09-25 12:00:00,46.8,14.4,11.1
1996-09-26 12:00:00,25.9,11.2,9.4
1996-09-27 12:00:00,28.3,10.8,9.4
1996-09-28 12:00:00,18.5,8.5,5.1
1996-09-29 12:00:00,0.0,10.8,1.8
1996-09-30 12:00:00,16.9,11.4,2.6
1996-10-01 12:00:00,39.5,12.3,4.7
1996-10-02 12:00:00,17.0,9.9,9.3
1996-10-03 12:00:00,18.3,8.4,5.8
1996-10-04 12:00:00,2.4,10.1,6.9
1996-10-05 12:00:00,19.1,10.8,8.6
1996-10-06 13:00:00,77.6,10.6,9.2
1996-10-07 13:00:00,1.3,12.3,9.1
1996-10-08 13:00:00,0.0,11.5,4.5
1996-10-09 13:00:00,8.8,11.9,3.4
1996-10-10 13:00:00,6.8,12.7,5.8
1996-10-11 13:00:00,40.0,9.5,6.2
1996-10-12 13:00:00,66.0,10.5,7.2
1996-10-13 13:00:00,5.4,11.9,6.7
1996-10-14 13:00:00,1.8,10.7,3.8
1996-10-15 13:00:00,6.8,10.9,5.1
1996-10-16 13:00:00,1.5,12.3,2.9
1996-10-17 13:00:00,26.0,10.6,5.5
1996-10-18 13:00:00,2.8,13.7,5.1
1996-10-19 13:00:00,88.6,12.9,6.9
1996-10-20 13:00:00,35.7,12.2,10.0
1996-10-21 13:00:00,86.3,9.7,8.4
1996-10-22 13:00:00,0.0,9.6,4.2
1996-10-23 13:00:00,0.0,11.0,2.4
1996-10-24 13:00:00,0.0,12.4,3.6
1996-10-25 13:00:00,0.0,10.9,6.1
1996-10-26 13:00:00,11.3,10.7,6.9
1996-10-27 13:00:00,14.2,12.7,6.8
1996-10-28 13:00:00,32.1,13.6,6.9
1996-10-29 13:00:00,7.1,11.7,8.7
1996-10-30 13:00:00,21.3,12.5,8.7
1996-10-31 13:00:00,7.3,8.2,3.7
1996-11-01 13:00:00,0.0,12.5,1.9
1996-11-02 13:00:00,0.0,12.8,2.9
1996-11-03 13:00:00,0.0,12.7,7.3
1996-11-04 13:00:00,0.0,15.1,6.7
1996-11-05 13:00:00,13.0,13.8,7.4
1996-11-06 13:00:00,12.6,15.6,8.8
1996-11-07 13:00:00,0.0,11.8,5.1
1996-11-08 13:00:00,0.0,12.6,4.6
1996-11-09 13:00:00,0.0,16.0,4.6
1996-11-10 13:00:00,0.0,14.5,7.4
1996-11-11 13:00:00,24.6,10.5,6.9
1996-11-12 13:00:00,32.5,8.3,5.3
1996-11-13 13:00:00,7.1,13.3,4.4
1996-11-14 13:00:00,8.1,10.0,5.0
1996-11-15 13:00:00,20.4,10.8,6.8
1996-11-16 13:00:00,25.2,9.8,4.9
1996-11-17 13:00:00,13.6,11.3,3.7
1996-11-18 13:00:00,16.4,13.0,4.7
1996-11-19 13:00:00,6.4,10.1,6.6
1996-11-20 13:00:00,9.5,11.7,4.0
1996-11-21 13:00:00,8.6,13.4,4.1
1996-11-22 13:00:00,3.0,13.8,3.2
1996-11-23 13:00:00,49.4,8.8,4.1
1996-11-24 13:00:00,22.2,9.4,5.3
1996-11-25 13:00:00,4.7,11.0,7.1
1996-11-26 13:00:00,36.5,10.9,8.3
1996-11-27 13:00:00,0.0,11.2,5.4
1996-11-28 13:00:00,6.1,6.5,4.5
1996-11-29 13:00:00,7.1,11.0,4.9
1996-11-30 13:00:00,19.1,12.0,5.5
1996-12-01 13:00:00,41.2,12.0,6.8
1996-12-02 13:00:00,21.1,11.9,5.6
1996-12-03 13:00:00,21.8,4.1,5.9
1996-12-04 13:00:00,14.5,9.9,0.6
1996-12-05 13:00:00,0.0,15.9,4.3
1996-12-06 13:00:00,0.0,17.8,5.3
1996-12-07 13:00:00,0.0,17.0,4.9
1996-12-08 13:00:00,0.0,14.8,9.1
1996-12-09 13:00:00,0.0,16.2,8.8
1996-12-10 13:00:00,54.3,15.0,10.8
1996-12-11 13:00:00,19.6,11.9,6.1
1996-12-12 13:00:00,2.3,12.2,7.3
1996-12-13 13:00:00,0.0,15.6,6.5
1996-12-14 13:00:00,6.3,11.9,7.3
1996-12-15 13:00:00,0.0,12.8,2.8
1996-12-16 13:00:00,5.1,16.0,3.9
1996-12-17 13:00:00,71.6,10.8,5.8
1996-12-18 13:00:00,2.7,13.3,8.1
1996-12-19 13:00:00,21.7,10.9,8.8
1996-12-20 13:00:00,5.7,11.8,6.7
1996-12-21 13:00:00,3.3,12.8,5.3
1996-12-22 13:00:00,4.8,11.7,6.3
1996-12-23 13:00:00,33.3,13.1,8.8
1996-12-24 13:00:00,0.0,17.9,4.3
1996-12-25 13:00:00,0.0,15.3,5.8
1996-12-26 13:00:00,19.2,15.6,11.5
1996-12-27 13:00:00,3.1,14.5,8.1
1996-12-28 13:00:00,0.0,16.3,7.2
1996-12-29 13:00:00,0.0,17.0,7.5
1996-12-30 13:00:00,0.0,19.7,7.9
1996-12-31 13:00:00,0.0,23.5,9.4
1997-01-01 13:00:00,0.0,14.7,12.2
1997-01-02 13:00:00,1.5,14.2,10.3
1997-01-03 13:00:00,4.9,18.3,8.4
1997-01-04 13:00:00,0.0,14.3,6.6
1997-01-05 13:00:00,0.0,15.5,3.2
1997-01-06 13:00:00,0.0,15.6,6.5
1997-01-07 13:00:00,0.0,18.8,10.6
1997-01-08 13:00:00,0.0,19.5,10.4
1997-01-09 13:00:00,0.0,16.6,10.1
1997-01-10 13:00:00,0.0,19.6,7.7
1997-01-11 13:00:00,0.0,22.0,9.9
1997-01-12 13:00:00,0.0,17.5,8.5
1997-01-13 13:00:00,0.0,20.8,6.5
1997-01-14 13:00:00,0.0,20.7,8.4
1997-01-15 13:00:00,0.0,18.3,8.3
1997-01-16 13:00:00,0.0,19.6,8.2
1997-01-17 13:00:00,20.0,16.4,10.8
1997-01-18 13:00:00,6.2,12.9,8.6
1997-01-19 13:00:00,0.0,16.0,6.1
1997-01-20 13:00:00,4.3,17.3,6.2
1997-01-21 13:00:00,17.7,14.1,9.3
1997-01-22 13:00:00,3.7,13.5,10.7
1997-01-23 13:00:00,0.0,18.0,5.3
1997-01-24 13:00:00,19.1,14.6,6.6
1997-01-25 13:00:00,0.0,15.9,8.6
1997-01-26 13:00:00,0.0,19.2,6.1
1997-01-27 13:00:00,0.0,18.0,7.2
1997-01-28 13:00:00,0.0,20.8,10.0
1997-01-29 13:00:00,0.0,21.6,10.1
1997-01-30 13:00:00,0.0,20.7,9.5
1997-01-31 13:00:00,0.0,18.5,12.1
1997-02-01 13:00:00,0.0,18.4,13.1
1997-02-02 13:00:00,2.1,19.5,10.4
1997-02-03 13:00:00,2.5,16.1,11.2
1997-02-04 13:00:00,0.0,21.7,10.6
1997-02-05 13:00:00,2.2,18.2,11.3
1997-02-06 13:00:00,0.0,20.9,9.7
1997-02-07 13:00:00,0.0,20.9,11.2
1997-02-08 13:00:00,153.6,14.6,8.8
1997-02-09 13:00:00,47.6,17.4,10.6
1997-02-10 13:00:00,60.7,14.7,9.9
1997-02-11 13:00:00,20.4,14.5,11.0
1997-02-12 13:00:00,0.0,18.6,10.5
1997-02-13 13:00:00,0.0,22.0,9.7
1997-02-14 13:00:00,0.0,17.9,10.5
1997-02-15 13:00:00,0.0,19.1,10.8
1997-02-16 13:00:00,47.3,15.4,12.2
1997-02-17 13:00:00,3.0,17.4,13.0
1997-02-18 13:00:00,0.0,22.1,11.2
1997-02-19 13:00:00,0.0,21.9,12.1
1997-02-20 13:00:00,24.1,19.7,12.6
1997-02-21 13:00:00,27.6,16.1,13.8
1997-02-22 13:00:00,10.8,14.6,11.9
1997-02-23 13:00:00,0.0,16.7,11.1
1997-02-24 13:00:00,14.7,14.8,8.3
1997-02-25 13:00:00,16.6,16.3,9.1
1997-02-26 13:00:00,47.7,12.2,7.2
1997-02-27 13:00:00,0.0,14.0,5.5
1997-02-28 13:00:00,0.0,16.0,6.4
1997-03-01 13:00:00,40.0,15.3,6.0
1997-03-02 13:00:00,0.0,16.0,6.3
1997-03-03 13:00:00,0.0,17.0,4.9
1997-03-04 13:00:00,4.1,15.6,6.7
1997-03-05 13:00:00,0.0,21.2,8.0
1997-03-06 13:00:00,0.0,23.1,9.8
1997-03-07 13:00:00,0.0,25.3,10.6
1997-03-08 13:00:00,2.9,20.0,9.7
1997-03-09 13:00:00,27.9,13.1,10.5
1997-03-10 13:00:00,8.8,12.9,6.2
1997-03-11 13:00:00,0.0,16.1,5.7
1997-03-12 13:00:00,0.0,17.4,6.4
1997-03-13 13:00:00,25.7,17.0,7.9
1997-03-14 13:00:00,8.8,14.9,6.6
1997-03-15 13:00:00,28.4,12.3,8.9
1997-03-16 12:00:00,5.0,12.6,6.6
1997-03-17 12:00:00,14.3,10.7,6.4
1997-03-18 12:00:00,7.2,13.5,6.0
1997-03-19 12:00:00,36.3,12.7,6.6
1997-03-20 12:00:00,11.5,12.3,7.4
1997-03-21 12:00:00,11.9,12.8,10.8
1997-03-22 12:00:00,0.0,19.7,8.7
1997-03-23 12:00:00,0.0,18.0,8.0
1997-03-24 12:00:00,0.0,18.0,8.6
1997-03-25 12:00:00,2.7,12.8,8.6
1997-03-26 12:00:00,1.0,14.2,4.2
1997-03-27 12:00:00,0.0,17.9,6.1
1997-03-28 12:00:00,0.0,17.0,9.3
1997-03-29 12:00:00,4.9,16.5,9.9
1997-03-30 12:00:00,14.8,16.6,10.8
1997-03-31 12:00:00,0.0,18.7,10.0
1997-04-01 12:00:00,0.0,18.1,9.9
1997-04-02 12:00:00,4.6,17.5,10.8
1997-04-03 12:00:00,22.5,16.8,12.2
1997-04-04 12:00:00,16.3,15.4,13.3
1997-04-05 12:00:00,82.6,13.2,12.0
1997-04-06 12:00:00,21.5,12.6,5.8
1997-04-07 12:00:00,6.5,13.2,7.6
1997-04-08 12:00:00,38.4,9.9,7.6
1997-04-09 12:00:00,7.7,11.3,5.7
1997-04-10 12:00:00,12.9,10.4,6.0
1997-04-11 12:00:00,0.0,14.1,4.6
1997-04-12 12:00:00,32.1,15.5,5.8
1997-04-13 12:00:00,0.0,15.5,8.8
1997-04-14 12:00:00,0.0,14.7,6.4
1997-04-15 12:00:00,12.6,11.9,6.6
1997-04-16 12:00:00,21.1,12.6,2.5
1997-04-17 12:00:00,30.5,12.9,4.1
